SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1,MMR2 
6018915,LOS ANGELES,PUBLIC,64733,RITTER ELEM.,61,0,0,61,61
6018923,LOS ANGELES,PUBLIC,64733,RIVERSIDE DRIVE ELEM.,76,0,0,76,68
6018949,LOS ANGELES,PUBLIC,64733,ROCKDALE ELEM.,42,1,0,41,35
109371,LOS ANGELES,PUBLIC,64733,ROSA PARKS LEARNING C,149,0,0,143,143
6018956,LOS ANGELES,PUBLIC,64733,ROSCOE ELEM.,158,0,1,157,157
6018964,LOS ANGELES,PUBLIC,64733,ROSCOMARE ROAD ELEM.,75,0,11,63,52
6018980,LOS ANGELES,PUBLIC,64733,ROSEWOOD AVE. ELEM.,59,0,0,56,47
6018998,LOS ANGELES,PUBLIC,64733,ROWAN AVE. ELEM.,137,0,0,137,135
6019004,LOS ANGELES,PUBLIC,64733,RUSSELL ELEM.,188,0,1,180,174
6060586,LOS ANGELES,PUBLIC,64733,SALVIN,43,1,0,42,42
6112411,LOS ANGELES,PUBLIC,64733,SAN ANTONIO ELEM.,106,0,0,100,75
6019012,LOS ANGELES,PUBLIC,64733,SAN FERNANDO ELEM.,130,0,0,125,117
6019020,LOS ANGELES,PUBLIC,64733,SAN GABRIEL AVE. ELEM,142,0,0,142,138
6019038,LOS ANGELES,PUBLIC,64733,SAN JOSE STREET ELEM.,93,0,3,90,89
6108641,LOS ANGELES,PUBLIC,64733,SAN MIGUEL ELEM.,182,0,0,175,166
6019046,LOS ANGELES,PUBLIC,64733,SAN PASCUAL AVE. ELEM,38,0,0,37,38
6019053,LOS ANGELES,PUBLIC,64733,SAN PEDRO STREET ELEM,144,0,0,128,104
6110951,LOS ANGELES,PUBLIC,64733,SARA COUGHLIN ELEMENT,121,0,0,118,113
6019087,LOS ANGELES,PUBLIC,64733,SATICOY ELEM.,81,0,0,81,80
6066286,LOS ANGELES,PUBLIC,64733,SATURN STREET,88,0,2,86,82
6019095,LOS ANGELES,PUBLIC,64733,SECOND STREET ELEM.,63,0,0,62,63
6019103,LOS ANGELES,PUBLIC,64733,SELMA AVE. ELEM.,53,0,1,52,45
6019111,LOS ANGELES,PUBLIC,64733,SERRANIA AVE. ELEM.,99,0,4,91,86
6019129,LOS ANGELES,PUBLIC,64733,SEVENTH STREET ELEM.,90,0,1,89,86
6019137,LOS ANGELES,PUBLIC,64733,SEVENTY-FIFTH STREET,86,0,0,83,76
6019145,LOS ANGELES,PUBLIC,64733,SEVENTY-FOURTH STREET,86,0,0,83,76
6019152,LOS ANGELES,PUBLIC,64733,SHARP AVE. ELEM.,144,0,0,144,141
6019160,LOS ANGELES,PUBLIC,64733,SHENANDOAH STREET ELE,103,0,1,100,88
6019178,LOS ANGELES,PUBLIC,64733,SHERIDAN STREET ELEM.,200,0,0,198,183
6019186,LOS ANGELES,PUBLIC,64733,SHERMAN OAKS ELEM.,167,0,17,149,138
6019194,LOS ANGELES,PUBLIC,64733,SHIRLEY AVE. ELEM.,104,0,0,91,64
6019202,LOS ANGELES,PUBLIC,64733,SHORT AVE. ELEM.,62,0,2,60,60
6019210,LOS ANGELES,PUBLIC,64733,SIERRA PARK ELEM.,84,0,0,84,83
6019228,LOS ANGELES,PUBLIC,64733,SIERRA VISTA ELEM.,44,0,1,43,43
6019236,LOS ANGELES,PUBLIC,64733,SIXTH AVE. ELEM.,139,0,2,123,112
6019244,LOS ANGELES,PUBLIC,64733,SIXTY-EIGHTH ST. ELEM,156,0,0,153,133
6019251,LOS ANGELES,PUBLIC,64733,SIXTY-FIRST STREET EL,143,0,1,142,137
6019277,LOS ANGELES,PUBLIC,64733,SOLANO AVE. ELEM.,31,0,0,31,31
6019285,LOS ANGELES,PUBLIC,64733,SOTO STREET ELEM.,57,0,0,57,47
6019293,LOS ANGELES,PUBLIC,64733,SOUTH PARK ELEM.,154,0,0,154,154
6019301,LOS ANGELES,PUBLIC,64733,SOUTH SHORES ELEM.,19,0,1,18,18
6019319,LOS ANGELES,PUBLIC,64733,STAGG STREET ELEM.,77,0,0,77,75
6019327,LOS ANGELES,PUBLIC,64733,STANFORD AVE. PRIMARY,200,0,0,199,200
6019335,LOS ANGELES,PUBLIC,64733,STATE STREET ELEM.,171,0,0,164,165
6018402,LOS ANGELES,PUBLIC,64733,STERRY (NORA) ELEM.,50,0,0,50,50
6019343,LOS ANGELES,PUBLIC,64733,STONEHURST AVE. ELEM.,64,0,1,61,61
6019350,LOS ANGELES,PUBLIC,64733,STONER AVE. ELEM.,84,0,0,84,65
6019368,LOS ANGELES,PUBLIC,64733,STRATHERN STREET ELEM,160,0,1,159,156
6019376,LOS ANGELES,PUBLIC,64733,SUNLAND ELEM.,64,0,0,58,51
6019384,LOS ANGELES,PUBLIC,64733,SUNNY BRAE AVE. ELEM.,123,1,0,122,122
6104822,LOS ANGELES,PUBLIC,64733,SUNRISE ELEM.,81,0,0,81,81
6019392,LOS ANGELES,PUBLIC,64733,SUPERIOR STREET ELEM.,94,0,2,87,89
6019400,LOS ANGELES,PUBLIC,64733,SYLMAR ELEM.,169,1,0,168,161
6019418,LOS ANGELES,PUBLIC,64733,SYLVAN PARK ELEM.,145,0,0,141,140
106427,LOS ANGELES,PUBLIC,64733,SYNERGY CHARTER ACADE,20,0,0,20,20
6019426,LOS ANGELES,PUBLIC,64733,TAPER AVE. ELEM.,118,0,0,118,118
6019434,LOS ANGELES,PUBLIC,64733,TARZANA ELEM.,83,0,0,80,74
6019442,LOS ANGELES,PUBLIC,64733,TELFAIR AVE. ELEM.,157,0,0,150,139
6107411,LOS ANGELES,PUBLIC,64733,TERESA HUGHES ELEM.,139,0,0,139,138
115139,LOS ANGELES,PUBLIC,64733,THE CENTER FOR ADVANC,40,0,0,36,40
6019467,LOS ANGELES,PUBLIC,64733,THIRD STREET ELEM.,114,1,3,102,97
6019475,LOS ANGELES,PUBLIC,64733,THIRTY-SECOND STREET,40,0,2,37,36
6019509,LOS ANGELES,PUBLIC,64733,TOLAND WAY ELEM.,60,0,1,59,57
6019517,LOS ANGELES,PUBLIC,64733,TOLUCA LAKE ELEM.,69,0,0,69,68
6019525,LOS ANGELES,PUBLIC,64733,TOPANGA ELEM. CHARTER,95,1,27,64,49
6019533,LOS ANGELES,PUBLIC,64733,TOPEKA DRIVE ELEM.,93,0,2,84,78
6019541,LOS ANGELES,PUBLIC,64733,TOWNE AVE. ELEM.,50,0,0,48,34
6019558,LOS ANGELES,PUBLIC,64733,TRINITY STREET ELEM.,65,0,0,63,58
6019566,LOS ANGELES,PUBLIC,64733,TULSA STREET ELEM.,102,0,1,101,99
6019574,LOS ANGELES,PUBLIC,64733,TWEEDY ELEM.,134,0,0,134,129
6019582,LOS ANGELES,PUBLIC,64733,TWENTIETH STREET ELEM,108,0,0,107,107
6019590,LOS ANGELES,PUBLIC,64733,TWENTY-EIGHTH STREET,230,0,0,230,218
6019608,LOS ANGELES,PUBLIC,64733,TWENTY-FOURTH STREET,155,0,0,155,146
6019616,LOS ANGELES,PUBLIC,64733,TWO HUNDRED THIRTY-SE,84,0,0,84,73
6019624,LOS ANGELES,PUBLIC,64733,UNION AVE. ELEM.,179,0,0,179,170
6019632,LOS ANGELES,PUBLIC,64733,UTAH STREET ELEM.,40,0,0,36,30
6116834,LOS ANGELES,PUBLIC,64733,VALERIO PRIMARY CTR.,192,1,0,191,186
1931716,LOS ANGELES,PUBLIC,64733,VALLEY ALT.,40,0,0,40,38
112060,LOS ANGELES,PUBLIC,64733,VALLEY REGION HESBY S,35,1,4,30,29
6019657,LOS ANGELES,PUBLIC,64733,VALLEY VIEW ELEM.,47,0,3,44,41
6019665,LOS ANGELES,PUBLIC,64733,VAN DEENE AVE. ELEM.,62,0,1,61,60
6019673,LOS ANGELES,PUBLIC,64733,VAN GOGH STREET ELEM.,74,0,1,70,71
6019681,LOS ANGELES,PUBLIC,64733,VAN NESS AVE. ELEM.,46,0,0,46,43
6019707,LOS ANGELES,PUBLIC,64733,VANALDEN AVE. ELEM.,84,0,1,75,82
6019715,LOS ANGELES,PUBLIC,64733,VAUGHN NEXT CENTURY L,220,0,0,220,208
6019723,LOS ANGELES,PUBLIC,64733,VENA AVE. ELEM.,69,1,0,68,56
6019731,LOS ANGELES,PUBLIC,64733,VERMONT AVE. ELEM.,130,0,0,124,109
6019749,LOS ANGELES,PUBLIC,64733,VERNON CITY ELEM.,37,0,0,37,37
6019756,LOS ANGELES,PUBLIC,64733,VICTORIA AVE. ELEM.,134,0,0,134,131
6019772,LOS ANGELES,PUBLIC,64733,VINE STREET ELEM.,78,0,1,77,76
6019780,LOS ANGELES,PUBLIC,64733,VINEDALE ELEM.,61,0,0,61,56
6019798,LOS ANGELES,PUBLIC,64733,VINTAGE ST. FUNDAMENT,23,0,1,22,20
6019806,LOS ANGELES,PUBLIC,64733,VIRGINIA ROAD ELEM.,77,0,2,73,63
6019814,LOS ANGELES,PUBLIC,64733,WADSWORTH AVE. ELEM.,178,0,0,178,172
6019822,LOS ANGELES,PUBLIC,64733,WALGROVE AVE. ELEM.,97,0,22,75,74
6110977,LOS ANGELES,PUBLIC,64733,WALNUT PARK ELEM.,153,0,0,153,152
6019830,LOS ANGELES,PUBLIC,64733,WARNER AVE. ELEM.,113,0,4,107,94
109306,LOS ANGELES,PUBLIC,64733,WASHINGTON NEW PC #1,126,0,0,119,102
6114912,LOS ANGELES,PUBLIC,64733,WATTS LEARNING CENTER,80,0,0,71,71
6019483,LOS ANGELES,PUBLIC,64733,WEEMES (LENICIA B.) E,157,0,0,143,122
6019848,LOS ANGELES,PUBLIC,64733,WEIGAND AVE. ELEM.,64,0,0,64,48
6019855,LOS ANGELES,PUBLIC,64733,WELBY WAY ELEM.,76,0,3,67,60
6019863,LOS ANGELES,PUBLIC,64733,WEST ATHENS ELEM.,130,0,0,130,129
6019871,LOS ANGELES,PUBLIC,64733,WEST HOLLYWOOD ELEM.,44,0,2,42,42
6071468,LOS ANGELES,PUBLIC,64733,WEST VALLEY SP. ED. C,83,1,10,72,72
6019889,LOS ANGELES,PUBLIC,64733,WEST VERNON AVE. ELEM,156,0,0,156,137
6019905,LOS ANGELES,PUBLIC,64733,WESTERN AVE. ELEM.,99,0,0,96,82
6019913,LOS ANGELES,PUBLIC,64733,WESTMINSTER AVE. ELEM,53,0,2,51,49
6019921,LOS ANGELES,PUBLIC,64733,WESTPORT HEIGHTS ELEM,82,1,2,79,76
1931054,LOS ANGELES,PUBLIC,64733,WESTSIDE LEADERSHIP M,20,0,0,19,20
6019939,LOS ANGELES,PUBLIC,64733,WESTWOOD ELEM.,155,0,5,144,126
6109607,LOS ANGELES,PUBLIC,64733,WHITE HOUSE PRIMARY,150,0,1,146,141
6019947,LOS ANGELES,PUBLIC,64733,WHITE POINT ELEM.,65,0,1,64,59
6019954,LOS ANGELES,PUBLIC,64733,WILBUR AVE. ELEM.,102,0,4,93,85
6019962,LOS ANGELES,PUBLIC,64733,WILMINGTON PARK ELEM.,204,0,0,204,203
6019970,LOS ANGELES,PUBLIC,64733,WILSHIRE CREST ELEM.,34,0,0,34,16
112003,LOS ANGELES,PUBLIC,64733,WILSHIRE PARK ELEM,83,0,0,83,82
6019988,LOS ANGELES,PUBLIC,64733,WILTON PLACE ELEM.,175,0,1,174,158
6019996,LOS ANGELES,PUBLIC,64733,WINDSOR HILLS ELEM.,65,0,2,63,55
6020002,LOS ANGELES,PUBLIC,64733,WINNETKA AVE. ELEM.,87,0,1,80,75
6020028,LOS ANGELES,PUBLIC,64733,WOODCREST ELEM.,154,0,0,135,144
6020036,LOS ANGELES,PUBLIC,64733,WOODLAKE AVE. ELEM.,71,0,10,61,60
6020044,LOS ANGELES,PUBLIC,64733,WOODLAND HILLS ELEM.,100,0,5,91,91
6020051,LOS ANGELES,PUBLIC,64733,WOODLAWN AVE. ELEM.,108,0,0,108,108
6020069,LOS ANGELES,PUBLIC,64733,YORKDALE ELEM.,68,0,0,64,47
6020085,LOS ANGELES,PUBLIC,64758,AEOLIAN ELEM.,83,0,0,83,83
6020077,LOS ANGELES,PUBLIC,64758,NELSON (ADA S.) ELEM.,84,0,1,83,83
6020101,LOS ANGELES,PUBLIC,64758,RANCHO SANTA GERTRUDE,71,0,0,71,71
6020127,LOS ANGELES,PUBLIC,64766,EL PORTAL,60,0,0,60,59
6020150,LOS ANGELES,PUBLIC,64766,JORDAN ELEM. (EH),61,0,0,61,58
6020176,LOS ANGELES,PUBLIC,64766,MACY ELEM.,66,0,1,65,65
6020192,LOS ANGELES,PUBLIC,64766,MEADOW GREEN ELEM.,55,0,1,54,54
6020200,LOS ANGELES,PUBLIC,64766,OLITA ELEM.,62,0,1,61,61
6020234,LOS ANGELES,PUBLIC,64774,ABBOTT (JANIE P.) ELE,95,0,0,91,89
107912,LOS ANGELES,PUBLIC,64774,HELEN KELLER ELEMENTA,98,0,0,97,94
6020242,LOS ANGELES,PUBLIC,64774,LINCOLN ELEM.,99,0,0,96,96
6020259,LOS ANGELES,PUBLIC,64774,LINDBERGH ELEM.,120,0,0,119,115
6020267,LOS ANGELES,PUBLIC,64774,LUGO ELEM.,60,0,0,60,59
6020275,LOS ANGELES,PUBLIC,64774,MARK TWAIN ELEMENTARY,93,1,0,89,89
108381,LOS ANGELES,PUBLIC,64774,MARSHALL (THURGOOD) E,84,0,0,81,80
6020309,LOS ANGELES,PUBLIC,64774,ROGERS (WILL) ELEM.,125,0,0,122,115
6020283,LOS ANGELES,PUBLIC,64774,ROOSEVELT ELEM.,96,0,0,96,93
6116685,LOS ANGELES,PUBLIC,64774,ROSA PARKS ELEM.,90,0,0,89,90
6020291,LOS ANGELES,PUBLIC,64774,WASHINGTON ELEM.,139,1,1,136,137
6020317,LOS ANGELES,PUBLIC,64774,WILSON ELEM.,98,0,0,98,98
6020424,LOS ANGELES,PUBLIC,64790,BRADOAKS ELEM.,98,0,0,98,92
6020457,LOS ANGELES,PUBLIC,64790,MAYFLOWER ELEM.,96,0,1,95,95
6020465,LOS ANGELES,PUBLIC,64790,MONROE ELEM.,80,0,3,77,72
6020473,LOS ANGELES,PUBLIC,64790,PLYMOUTH ELEM.,76,0,0,74,72
6020499,LOS ANGELES,PUBLIC,64790,WILD ROSE ELEM.,107,0,4,103,99
6020507,LOS ANGELES,PUBLIC,64808,BANDINI ELEM.,79,0,0,79,79
6020515,LOS ANGELES,PUBLIC,64808,BELL GARDENS ELEM.,192,0,0,192,192
6020523,LOS ANGELES,PUBLIC,64808,BELLA VISTA ELEM.,118,0,0,118,118
6020531,LOS ANGELES,PUBLIC,64808,CESAR CHAVEZ ELEM.,156,0,0,156,155
6020556,LOS ANGELES,PUBLIC,64808,FREMONT ELEM.,96,1,0,95,94
6020564,LOS ANGELES,PUBLIC,64808,GARFIELD ELEM.,127,0,0,127,127
6020549,LOS ANGELES,PUBLIC,64808,GASCON (JOSEPH) ELEM.,160,0,0,160,160
6020580,LOS ANGELES,PUBLIC,64808,GREENWOOD ELEM.,155,0,0,155,153
6020598,LOS ANGELES,PUBLIC,64808,LA MERCED ELEM.,122,0,0,122,122
6113799,LOS ANGELES,PUBLIC,64808,LAGUNA NUEVA ELEM.,69,0,0,69,68
6020614,LOS ANGELES,PUBLIC,64808,MONTEBELLO GARDENS EL,59,0,0,58,59
6020622,LOS ANGELES,PUBLIC,64808,MONTEBELLO PARK ELEM.,130,0,0,130,130
6020630,LOS ANGELES,PUBLIC,64808,POTRERO HEIGHTS ELEM.,78,0,1,77,77
6020648,LOS ANGELES,PUBLIC,64808,ROSEWOOD PARK SCHOOL,83,0,0,83,83
6020655,LOS ANGELES,PUBLIC,64808,SUVA ELEM.,144,0,0,144,143
6020663,LOS ANGELES,PUBLIC,64808,WASHINGTON ELEM.,167,0,0,167,166
6020671,LOS ANGELES,PUBLIC,64808,WILCOX ELEM.,85,0,0,85,84
6020689,LOS ANGELES,PUBLIC,64808,WINTER GARDENS ELEM.,130,0,0,130,129
6020697,LOS ANGELES,PUBLIC,64816,BAKER ELEM.,165,0,0,165,162
6020713,LOS ANGELES,PUBLIC,64816,COGSWELL ELEM.,95,0,0,95,95
6020721,LOS ANGELES,PUBLIC,64816,LA PRIMARIA ELEM.,77,0,0,77,75
6020747,LOS ANGELES,PUBLIC,64816,MAXSON ELEM.,105,0,0,105,105
6020754,LOS ANGELES,PUBLIC,64816,MIRAMONTE ELEM.,108,0,0,108,108
6020762,LOS ANGELES,PUBLIC,64816,MONTE VISTA ELEM.,101,0,0,101,101
6020770,LOS ANGELES,PUBLIC,64816,PARKVIEW ELEM.,128,0,0,128,124
6020788,LOS ANGELES,PUBLIC,64816,PAYNE (WILLARD F.) EL,130,0,0,130,127
6105407,LOS ANGELES,PUBLIC,64816,TWIN LAKES,88,0,0,88,88
6020739,LOS ANGELES,PUBLIC,64816,VOORHIS (JERRY) ELEM.,95,0,0,95,95
100644,LOS ANGELES,PUBLIC,64832,DR. J.  MICHAEL MCGRA,83,0,1,82,81
6095442,LOS ANGELES,PUBLIC,64832,MEADOWS ELEM.,88,0,2,86,82
6020796,LOS ANGELES,PUBLIC,64832,NEWHALL ELEM.,95,0,0,95,95
108027,LOS ANGELES,PUBLIC,64832,OAK HILLS,66,0,0,66,66
6066773,LOS ANGELES,PUBLIC,64832,OLD ORCHARD ELEM.,64,0,0,63,61
6020804,LOS ANGELES,PUBLIC,64832,PEACHLAND AVE. ELEM.,62,0,1,61,60
100636,LOS ANGELES,PUBLIC,64832,PICO CANYON ELEMENTAR,120,0,0,120,117
6113047,LOS ANGELES,PUBLIC,64832,STEVENSON RANCH,116,0,4,112,111
6107171,LOS ANGELES,PUBLIC,64832,VALENCIA VALLEY,86,7,0,79,79
6020812,LOS ANGELES,PUBLIC,64832,WILEY CANYON,113,0,2,111,102
6020853,LOS ANGELES,PUBLIC,64840,CHAVEZ ELEM.,65,0,0,65,65
6020994,LOS ANGELES,PUBLIC,64840,DOLLAND (JOHN) ELEM.,123,0,0,123,123
6021000,LOS ANGELES,PUBLIC,64840,DULLES (JOHN FOSTER),63,0,0,63,63
6020903,LOS ANGELES,PUBLIC,64840,EASTWOOD ELEM.,96,0,2,94,91
6020952,LOS ANGELES,PUBLIC,64840,EDMONDSON (EARL E.) E,93,0,0,93,93
6020929,LOS ANGELES,PUBLIC,64840,ESCALONA ELEM.,86,0,0,84,84
6020937,LOS ANGELES,PUBLIC,64840,FOSTER ROAD ELEM.,67,0,0,67,67
6020945,LOS ANGELES,PUBLIC,64840,GARDENHILL ELEM.,89,0,0,89,85
6020838,LOS ANGELES,PUBLIC,64840,GLAZIER (ANNA M.) ELE,80,0,1,79,79
6114474,LOS ANGELES,PUBLIC,64840,HUERTA (DOLORES) ELEM,116,0,0,116,116
6020895,LOS ANGELES,PUBLIC,64840,JOHNSTON (D. D.) ELEM,81,0,0,81,81
6020911,LOS ANGELES,PUBLIC,64840,LAMPTON (LORETTA) ELE,101,0,0,99,98
6021133,LOS ANGELES,PUBLIC,64840,MOFFITT (THOMAS B.) E,97,0,1,94,77
6021026,LOS ANGELES,PUBLIC,64840,MORRISON (JULIA B.) E,111,0,0,111,110
6021083,LOS ANGELES,PUBLIC,64840,NEW RIVER ELEM.,97,0,0,97,95
6021018,LOS ANGELES,PUBLIC,64840,NUFFER (JOHN H.) ELEM,95,0,0,94,93
6021091,LOS ANGELES,PUBLIC,64840,SANCHEZ ELEM.,97,0,0,97,93
112714,LOS ANGELES,PUBLIC,64857,ANTELOPE VALLEY LEARN,22,0,9,13,11
6111538,LOS ANGELES,PUBLIC,64857,BARREL SPRINGS ELEM.,91,0,0,91,91
6108609,LOS ANGELES,PUBLIC,64857,BUENA VISTA,87,0,0,87,86
6106900,LOS ANGELES,PUBLIC,64857,CHAPARRAL ELEM.,114,0,0,114,110
6113906,LOS ANGELES,PUBLIC,64857,CIMARRON ELEMENTARY,97,1,1,94,94
6105621,LOS ANGELES,PUBLIC,64857,DESERT ROSE,140,0,0,139,139
6118749,LOS ANGELES,PUBLIC,64857,GOLDEN POPPY,94,0,2,92,91
6106793,LOS ANGELES,PUBLIC,64857,JOSHUA HILLS,105,0,1,104,101
6119143,LOS ANGELES,PUBLIC,64857,LOS AMIGOS,120,0,0,120,120
6021158,LOS ANGELES,PUBLIC,64857,MANZANITA ELEM.,80,0,1,79,79
