SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1 ,MMR2
6020648,LOS ANGELES,PUBLIC,64808,ROSEWOOD PARK SCHOOL,86,0,0,86,84
6020655,LOS ANGELES,PUBLIC,64808,SUVA ELEM.,137,0,0,137,137
6020663,LOS ANGELES,PUBLIC,64808,WASHINGTON ELEM.,182,0,0,182,182
6020671,LOS ANGELES,PUBLIC,64808,WILCOX ELEM.,124,0,0,124,124
6020689,LOS ANGELES,PUBLIC,64808,WINTER GARDENS ELEM.,121,0,0,121,119
6020697,LOS ANGELES,PUBLIC,64816,BAKER ELEM.,137,0,0,137,134
6020713,LOS ANGELES,PUBLIC,64816,COGSWELL ELEM.,80,0,0,80,78
6020721,LOS ANGELES,PUBLIC,64816,LA PRIMARIA ELEM.,55,0,0,55,53
6020747,LOS ANGELES,PUBLIC,64816,MAXSON ELEM.,119,0,0,119,118
6020754,LOS ANGELES,PUBLIC,64816,MIRAMONTE ELEM.,89,0,0,89,89
6020762,LOS ANGELES,PUBLIC,64816,MONTE VISTA ELEM.,100,0,0,100,99
6020770,LOS ANGELES,PUBLIC,64816,PARKVIEW ELEM.,114,0,0,114,111
6020788,LOS ANGELES,PUBLIC,64816,PAYNE (WILLARD F.) EL,74,0,0,74,74
6105407,LOS ANGELES,PUBLIC,64816,TWIN LAKES,67,0,0,67,67
6020739,LOS ANGELES,PUBLIC,64816,VOORHIS (JERRY) ELEM.,86,0,0,86,84
100644,LOS ANGELES,PUBLIC,64832,DR. J.  MICHAEL MCGRA,92,0,0,92,92
6095442,LOS ANGELES,PUBLIC,64832,MEADOWS ELEM.,86,0,4,82,81
6020796,LOS ANGELES,PUBLIC,64832,NEWHALL ELEM.,101,0,0,101,101
108027,LOS ANGELES,PUBLIC,64832,OAK HILLS,67,0,5,62,61
6066773,LOS ANGELES,PUBLIC,64832,OLD ORCHARD ELEM.,79,0,3,76,74
6020804,LOS ANGELES,PUBLIC,64832,PEACHLAND AVE. ELEM.,73,0,1,72,72
100636,LOS ANGELES,PUBLIC,64832,PICO CANYON ELEMENTAR,129,0,5,124,119
6113047,LOS ANGELES,PUBLIC,64832,STEVENSON RANCH,120,0,4,116,115
6107171,LOS ANGELES,PUBLIC,64832,VALENCIA VALLEY,84,0,8,76,76
6020812,LOS ANGELES,PUBLIC,64832,WILEY CANYON,104,0,1,103,100
6020853,LOS ANGELES,PUBLIC,64840,CHAVEZ ELEM.,84,0,0,84,81
6020994,LOS ANGELES,PUBLIC,64840,DOLLAND (JOHN) ELEM.,108,0,0,108,107
6021000,LOS ANGELES,PUBLIC,64840,DULLES (JOHN FOSTER),49,0,0,49,49
6020903,LOS ANGELES,PUBLIC,64840,EASTWOOD ELEM.,88,1,0,86,84
6020952,LOS ANGELES,PUBLIC,64840,EDMONDSON (EARL E.) E,107,0,0,107,107
6020929,LOS ANGELES,PUBLIC,64840,ESCALONA ELEM.,92,0,5,87,87
6020937,LOS ANGELES,PUBLIC,64840,FOSTER ROAD ELEM.,56,0,0,56,56
6020945,LOS ANGELES,PUBLIC,64840,GARDENHILL ELEM.,117,0,2,111,115
6020838,LOS ANGELES,PUBLIC,64840,GLAZIER (ANNA M.) ELE,101,0,0,101,101
6020895,LOS ANGELES,PUBLIC,64840,JOHNSTON (D. D.) ELEM,78,1,0,77,77
6021034,LOS ANGELES,PUBLIC,64840,LA PLUMA ELEM.,67,1,0,66,66
6020911,LOS ANGELES,PUBLIC,64840,LAMPTON (LORETTA) ELE,86,0,0,86,85
6021133,LOS ANGELES,PUBLIC,64840,MOFFITT (THOMAS B.) E,102,0,1,100,99
6021026,LOS ANGELES,PUBLIC,64840,MORRISON (JULIA B.) E,88,0,0,88,86
6021083,LOS ANGELES,PUBLIC,64840,NEW RIVER ELEM.,104,0,2,101,101
6021018,LOS ANGELES,PUBLIC,64840,NUFFER (JOHN H.) ELEM,69,0,1,68,66
6021091,LOS ANGELES,PUBLIC,64840,SANCHEZ ELEM.,72,0,0,72,70
112714,LOS ANGELES,PUBLIC,64857,ANTELOPE VALLEY LEARN,32,0,11,21,20
6111538,LOS ANGELES,PUBLIC,64857,BARREL SPRINGS ELEM.,89,0,0,89,89
6108609,LOS ANGELES,PUBLIC,64857,BUENA VISTA,72,0,2,68,67
6106900,LOS ANGELES,PUBLIC,64857,CHAPARRAL ELEM.,112,0,2,110,106
6113906,LOS ANGELES,PUBLIC,64857,CIMARRON ELEMENTARY,93,0,2,91,91
6105621,LOS ANGELES,PUBLIC,64857,DESERT ROSE,134,0,2,132,131
6118749,LOS ANGELES,PUBLIC,64857,GOLDEN POPPY,113,1,0,111,111
6106793,LOS ANGELES,PUBLIC,64857,JOSHUA HILLS,100,0,0,100,97
6119143,LOS ANGELES,PUBLIC,64857,LOS AMIGOS,119,0,0,119,119
6021158,LOS ANGELES,PUBLIC,64857,MANZANITA ELEM.,86,0,0,85,85
6108625,LOS ANGELES,PUBLIC,64857,MESQUITE ELEM.,129,0,1,128,128
6021141,LOS ANGELES,PUBLIC,64857,OCOTILLO ELEM.,121,0,5,116,115
6107635,LOS ANGELES,PUBLIC,64857,PALM TREE,114,0,3,110,110
6111546,LOS ANGELES,PUBLIC,64857,PALMDALE LRNG. PLAZA,91,0,0,90,90
6115273,LOS ANGELES,PUBLIC,64857,QUAIL VALLEY ELEM.,79,0,0,79,78
6108633,LOS ANGELES,PUBLIC,64857,SUMMERWIND ELEM.,84,0,1,83,82
6021182,LOS ANGELES,PUBLIC,64857,TAMARISK ELEM.,114,0,0,114,114
6119580,LOS ANGELES,PUBLIC,64857,THE GUIDANCE CHARTER,20,0,1,19,19
6021190,LOS ANGELES,PUBLIC,64857,TUMBLEWEED ELEM.,148,0,1,146,147
6108617,LOS ANGELES,PUBLIC,64857,WILDFLOWER ELEM.,99,0,0,99,97
6021208,LOS ANGELES,PUBLIC,64857,YUCCA ELEM.,91,0,0,91,91
6021307,LOS ANGELES,PUBLIC,64865,CORNERSTONE AT PEDREG,66,1,2,63,63
6116172,LOS ANGELES,PUBLIC,64865,DAPPLEGRAY ELEM.,91,0,2,89,89
6021240,LOS ANGELES,PUBLIC,64865,LUNADA BAY K,47,0,0,47,47
6021281,LOS ANGELES,PUBLIC,64865,MIRALESTE SATELLITE,63,1,0,62,58
6021299,LOS ANGELES,PUBLIC,64865,MONTEMALAGA ELEM.,55,0,0,55,54
6021315,LOS ANGELES,PUBLIC,64865,POINT VICENTE ELEM.,52,1,3,48,48
6021323,LOS ANGELES,PUBLIC,64865,RANCHO VISTA ELEM.,68,3,0,65,63
6021349,LOS ANGELES,PUBLIC,64865,SILVER SPUR,66,0,4,62,62
6021356,LOS ANGELES,PUBLIC,64865,SOLEADO ELEM.,48,0,1,46,45
6021372,LOS ANGELES,PUBLIC,64865,VISTA GRANDE ELEM.,72,0,6,66,65
6021380,LOS ANGELES,PUBLIC,64873,COLLINS (CAPT. RAYMON,118,0,0,87,118
6021398,LOS ANGELES,PUBLIC,64873,GAINES (WESLEY) ELEM.,116,0,0,116,116
6021414,LOS ANGELES,PUBLIC,64873,HOLLYDALE ELEM.,133,0,1,132,132
6117444,LOS ANGELES,PUBLIC,64873,JEFFERSON STREET ELEM,83,0,0,80,76
6021455,LOS ANGELES,PUBLIC,64873,KEPPEL (MARK) ELEM.,111,0,2,107,107
6021430,LOS ANGELES,PUBLIC,64873,LINCOLN ELEM.,79,1,0,78,78
6021448,LOS ANGELES,PUBLIC,64873,LOS CERRITOS ELEM.,90,0,0,90,90
6021463,LOS ANGELES,PUBLIC,64873,MOKLER (MAJOR LYNN) E,86,0,0,86,85
108779,LOS ANGELES,PUBLIC,64873,TANNER (HOWARD) SCHOO,102,0,0,102,96
6021471,LOS ANGELES,PUBLIC,64873,THEODORE ROOSEVELT SC,119,0,0,119,109
6021489,LOS ANGELES,PUBLIC,64873,WIRTZ ELEM.,135,0,0,133,127
6021505,LOS ANGELES,PUBLIC,64881,ALTADENA ELEM.,42,0,0,42,33
6021539,LOS ANGELES,PUBLIC,64881,BURBANK PRIMARY,72,0,9,63,63
6021547,LOS ANGELES,PUBLIC,64881,CLEVELAND PRIMARY,57,0,0,57,55
6021554,LOS ANGELES,PUBLIC,64881,DON BENITO FUNDAMENTA,106,7,0,98,98
6021570,LOS ANGELES,PUBLIC,64881,FIELD ELEM.,48,0,0,47,43
6021588,LOS ANGELES,PUBLIC,64881,FRANKLIN PRIMARY,47,0,0,47,47
6021612,LOS ANGELES,PUBLIC,64881,HAMILTON PRIMARY,99,0,4,95,95
6021620,LOS ANGELES,PUBLIC,64881,JACKSON ELEM.,54,0,1,53,47
6021638,LOS ANGELES,PUBLIC,64881,JEFFERSON PRIMARY,91,0,0,91,89
6021661,LOS ANGELES,PUBLIC,64881,LOMA ALTA ELEM.,30,0,0,30,26
6021679,LOS ANGELES,PUBLIC,64881,LONGFELLOW ELEM.,86,0,1,84,76
6021687,LOS ANGELES,PUBLIC,64881,MADISON ELEM.,81,0,0,81,71
6120265,LOS ANGELES,PUBLIC,64881,MCKINLEY,136,0,2,130,119
1932409,LOS ANGELES,PUBLIC,64881,NORMA COOMBS ALT. SCH,58,0,2,56,52
113894,LOS ANGELES,PUBLIC,64881,PASADENA ROSEBUD ACAD,19,0,1,17,16
6021711,LOS ANGELES,PUBLIC,64881,ROOSEVELT ELEM.,33,0,0,33,30
6021729,LOS ANGELES,PUBLIC,64881,SAN RAFAEL PRIMARY,68,0,5,63,59
6021737,LOS ANGELES,PUBLIC,64881,SIERRA MADRE PRIMARY,122,0,2,120,115
6119549,LOS ANGELES,PUBLIC,64881,WASHINGTON ACCELERATE,125,0,0,124,113
6021760,LOS ANGELES,PUBLIC,64881,WEBSTER PRIMARY,72,0,2,69,62
6021778,LOS ANGELES,PUBLIC,64881,WILLARD PRIMARY,110,0,4,106,104
6021786,LOS ANGELES,PUBLIC,64907,ALCOTT ELEM.,156,0,2,154,154
6021794,LOS ANGELES,PUBLIC,64907,ALLISON ELEM.,45,0,0,45,44
6068787,LOS ANGELES,PUBLIC,64907,ARMSTRONG ELEM.,53,0,0,53,52
6021802,LOS ANGELES,PUBLIC,64907,ARROYO ELEM.,120,0,0,115,115
6021927,LOS ANGELES,PUBLIC,64907,BARFIELD ELEM.,86,0,0,86,85
6101133,LOS ANGELES,PUBLIC,64907,DECKER ELEM.,56,0,1,55,55
6021828,LOS ANGELES,PUBLIC,64907,DIAMOND POINT ELEM.,37,0,0,37,37
111054,LOS ANGELES,PUBLIC,64907,EDWARD S. CORTEZ,56,0,0,55,55
6021836,LOS ANGELES,PUBLIC,64907,GOLDEN SPRINGS ELEM.,52,0,2,50,44
6021851,LOS ANGELES,PUBLIC,64907,HARRISON ELEM.,67,0,0,67,64
6021869,LOS ANGELES,PUBLIC,64907,KELLOGG ELEM.,54,0,0,54,54
6021877,LOS ANGELES,PUBLIC,64907,KINGSLEY ELEM.,124,0,0,124,122
6021885,LOS ANGELES,PUBLIC,64907,LEXINGTON ELEM.,101,0,0,101,100
6021893,LOS ANGELES,PUBLIC,64907,LINCOLN ELEM.,95,0,0,95,94
6021901,LOS ANGELES,PUBLIC,64907,MADISON ELEM.,108,0,0,108,107
6021844,LOS ANGELES,PUBLIC,64907,MENDOZA ELEM.,109,0,0,109,109
6021919,LOS ANGELES,PUBLIC,64907,MONTVUE ELEM.,41,0,0,41,41
6120653,LOS ANGELES,PUBLIC,64907,PANTERA ELEM.,60,0,1,59,59
6021935,LOS ANGELES,PUBLIC,64907,PHILADELPHIA ELEM.,110,0,0,110,109
6113500,LOS ANGELES,PUBLIC,64907,PUEBLO ELEM.,83,0,0,83,83
6108922,LOS ANGELES,PUBLIC,64907,RANCH HILLS ELEM.,56,0,2,54,54
6021943,LOS ANGELES,PUBLIC,64907,ROOSEVELT ELEM.,143,0,0,143,141
6112437,LOS ANGELES,PUBLIC,64907,SAN ANTONIO ELEM.,90,0,0,90,89
6021950,LOS ANGELES,PUBLIC,64907,SAN JOSE ELEM.,60,0,0,60,56
6108914,LOS ANGELES,PUBLIC,64907,VEJAR ELEM.,104,0,0,104,100
6021968,LOS ANGELES,PUBLIC,64907,WASHINGTON ELEM.,99,0,0,99,99
6021976,LOS ANGELES,PUBLIC,64907,WESTMONT ELEM.,84,0,0,84,84
6021984,LOS ANGELES,PUBLIC,64907,YORBA ELEM.,52,1,0,51,49
6022172,LOS ANGELES,PUBLIC,64931,ENCINITA ELEM.,59,0,0,59,56
6022180,LOS ANGELES,PUBLIC,64931,JANSON (MILDRED B.) E,98,0,0,98,97
6022206,LOS ANGELES,PUBLIC,64931,SAVANNAH ELEM.,78,0,0,78,78
6022164,LOS ANGELES,PUBLIC,64931,SHUEY (EMMA W.) ELEM.,68,0,0,68,67
6022529,LOS ANGELES,PUBLIC,64964,VALENTINE ELEM.,77,0,0,77,77
6022537,LOS ANGELES,PUBLIC,64980,CABRILLO (JUAN) ELEM.,30,0,9,21,21
6022545,LOS ANGELES,PUBLIC,64980,EDISON ELEM.,79,1,0,76,78
6022552,LOS ANGELES,PUBLIC,64980,FRANKLIN ELEM.,131,0,4,127,125
6022560,LOS ANGELES,PUBLIC,64980,GRANT ELEM.,109,0,5,104,104
6022594,LOS ANGELES,PUBLIC,64980,MCKINLEY ELEM.,73,0,3,70,70
6022578,LOS ANGELES,PUBLIC,64980,MUIR (JOHN) ELEM.,75,0,5,68,63
6022602,LOS ANGELES,PUBLIC,64980,PT. DUME,39,0,10,29,29
6022644,LOS ANGELES,PUBLIC,64980,ROGERS (WILL) ELEM.,81,0,13,68,68
6022610,LOS ANGELES,PUBLIC,64980,ROOSEVELT ELEM.,140,0,14,126,118
6093538,LOS ANGELES,PUBLIC,64980,SANTA MONICA ALTERNAT,23,0,2,21,17
6022636,LOS ANGELES,PUBLIC,64980,WEBSTER ELEM.,57,0,4,53,47
6108310,LOS ANGELES,PUBLIC,64998,BOUQUET CANYON,80,0,0,80,79
6022651,LOS ANGELES,PUBLIC,64998,CEDARCREEK ELEM.,61,0,2,59,57
6022669,LOS ANGELES,PUBLIC,64998,EMBLEM ELEM.,62,0,2,60,60
6106876,LOS ANGELES,PUBLIC,64998,HELMERS (CHARLES) ELE,111,0,8,103,99
6068860,LOS ANGELES,PUBLIC,64998,HIGHLANDS ELEM.,74,2,0,72,65
6107924,LOS ANGELES,PUBLIC,64998,JAMES FOSTER,67,0,1,66,59
6112528,LOS ANGELES,PUBLIC,64998,MOUNTAINVIEW ELEM.,123,0,3,120,120
6116495,LOS ANGELES,PUBLIC,64998,NORTH PARK ELEMENTARY,127,0,2,125,124
6115513,LOS ANGELES,PUBLIC,64998,PLUM CANYON ELEMENTAR,111,0,3,108,103
6022685,LOS ANGELES,PUBLIC,64998,RIO VISTA ELEM.,90,0,0,90,87
6022701,LOS ANGELES,PUBLIC,64998,SANTA CLARITA ELEM.,88,0,5,83,82
6022727,LOS ANGELES,PUBLIC,64998,SKYBLUE MESA ELEM.,67,0,11,56,56
108597,LOS ANGELES,PUBLIC,64998,TESORO DEL VALLE ELEM,86,0,3,83,83
6022768,LOS ANGELES,PUBLIC,65029,ARROYO VISTA ELEM.,80,0,2,78,77
6022776,LOS ANGELES,PUBLIC,65029,MARENGO ELEM.,100,0,8,92,92
6022784,LOS ANGELES,PUBLIC,65029,MONTEREY HILLS ELEM.,95,1,2,92,92
6022800,LOS ANGELES,PUBLIC,65037,CARMELA ELEM.,75,0,1,74,71
6022826,LOS ANGELES,PUBLIC,65037,LAKE MARIE ELEM.,29,0,1,28,28
6022834,LOS ANGELES,PUBLIC,65037,LOMA VISTA ELEM.,65,0,0,65,65
6022842,LOS ANGELES,PUBLIC,65037,LOS ALTOS ELEM.,119,0,0,119,112
6022818,LOS ANGELES,PUBLIC,65037,MCKIBBEN (HOWARD J.),56,0,2,54,53
6022875,LOS ANGELES,PUBLIC,65037,TELECHRON ELEM.,29,0,1,28,28
6022677,LOS ANGELES,PUBLIC,65045,CANYON SPRINGS COMM.,75,0,0,75,68
6120513,LOS ANGELES,PUBLIC,65045,FAIR OAKS RANCH COMM.,102,0,4,98,88
116616,LOS ANGELES,PUBLIC,65045,GOLDEN OAK COMMUNITY,72,0,4,68,68
6022883,LOS ANGELES,PUBLIC,65045,LEONA H. COX COMMUNIT,99,0,6,93,78
6022891,LOS ANGELES,PUBLIC,65045,MINT CANYON COMMUNITY,79,0,8,57,53
6066807,LOS ANGELES,PUBLIC,65045,MITCHELL COMMUNITY EL,74,0,1,61,59
6107205,LOS ANGELES,PUBLIC,65045,PINE TREE ELEM.,70,0,2,63,58
6022917,LOS ANGELES,PUBLIC,65045,SULPHUR SPRINGS COMMU,72,0,2,70,61
6071682,LOS ANGELES,PUBLIC,65045,VALLEY VIEW,99,0,4,95,90
6022933,LOS ANGELES,PUBLIC,65052,EMPEROR ELEM.,59,1,0,58,55
6022941,LOS ANGELES,PUBLIC,65052,LA ROSA ELEM.,120,1,0,119,111
6022958,LOS ANGELES,PUBLIC,65052,LONGDEN ELEM.,114,0,1,113,108
6022974,LOS ANGELES,PUBLIC,65060,ADAMS (JOHN) ELEMENTA,69,0,0,69,68
6022982,LOS ANGELES,PUBLIC,65060,ANZA ELEM.,115,0,2,113,112
6022990,LOS ANGELES,PUBLIC,65060,ARLINGTON ELEM.,93,0,1,92,92
6023006,LOS ANGELES,PUBLIC,65060,ARNOLD (JOSEPH) ELEM.,96,0,2,94,89
6023022,LOS ANGELES,PUBLIC,65060,CARR (EVELYN) ELEM.,78,0,0,78,78
6023071,LOS ANGELES,PUBLIC,65060,FERN ELEM.,81,0,1,80,75
6023105,LOS ANGELES,PUBLIC,65060,HICKORY ELEM.,137,0,1,136,136
6023147,LOS ANGELES,PUBLIC,65060,LINCOLN ELEMENTARY,79,1,0,78,77
6023220,LOS ANGELES,PUBLIC,65060,RIVIERA ELEM.,121,1,4,116,114
6023238,LOS ANGELES,PUBLIC,65060,SEASIDE ELEM.,120,0,4,116,116
6023261,LOS ANGELES,PUBLIC,65060,TORRANCE ELEM.,90,0,4,83,81
6023279,LOS ANGELES,PUBLIC,65060,TOWERS ELEM.,89,1,4,84,84
6023287,LOS ANGELES,PUBLIC,65060,VICTOR ELEM.,157,0,5,152,151
6023295,LOS ANGELES,PUBLIC,65060,WALTERIA ELEM.,90,0,4,85,85
6023303,LOS ANGELES,PUBLIC,65060,WOOD (HOWARD) ELEM.,49,0,0,48,48
6023337,LOS ANGELES,PUBLIC,65078,NEW TEMPLE ELEM.,120,0,0,120,120
6023410,LOS ANGELES,PUBLIC,65094,CALIFORNIA ELEM. - WC,59,0,1,57,57
6023428,LOS ANGELES,PUBLIC,65094,CAMERON ELEM.,80,0,1,79,76
6023485,LOS ANGELES,PUBLIC,65094,MERCED ELEM.,86,1,1,83,80
6023493,LOS ANGELES,PUBLIC,65094,MERLINDA ELEM.,89,0,0,89,89
6023501,LOS ANGELES,PUBLIC,65094,MONTE VISTA ELEM.,69,1,0,68,68
6023519,LOS ANGELES,PUBLIC,65094,ORANGEWOOD ELEM.,38,0,0,38,38
6023527,LOS ANGELES,PUBLIC,65094,SAN JOSE-EDISON CHART,120,0,2,118,118
6023535,LOS ANGELES,PUBLIC,65094,VINE ELEM.,100,0,0,100,99
6023543,LOS ANGELES,PUBLIC,65094,WESCOVE ELEM.,57,0,0,57,57
110098,LOS ANGELES,PUBLIC,65102,ANAVERDE HILLS,39,0,0,39,39
6109664,LOS ANGELES,PUBLIC,65102,COTTONWOOD ELEM.,86,0,3,83,82
6023568,LOS ANGELES,PUBLIC,65102,DEL SUR ELEM.,59,0,1,58,58
101543,LOS ANGELES,PUBLIC,65102,ESPERANZA ELEMENTARY,145,0,1,144,144
6023576,LOS ANGELES,PUBLIC,65102,LEONA VALLEY ELEM.,23,0,2,21,18
6023584,LOS ANGELES,PUBLIC,65102,QUARTZ HILL ELEM.,133,0,5,128,128
6108245,LOS ANGELES,PUBLIC,65102,RANCHO VISTA,92,0,6,86,86
6023592,LOS ANGELES,PUBLIC,65102,VALLEY VIEW ELEM.,92,0,2,90,90
6023709,LOS ANGELES,PUBLIC,65110,ANDREWS ELEM.,66,0,0,66,66
6023675,LOS ANGELES,PUBLIC,65110,HOOVER (LOU HENRY) EL,69,1,1,67,67
6023683,LOS ANGELES,PUBLIC,65110,JACKSON (LYDIA) ELEM.,89,0,0,89,89
6023667,LOS ANGELES,PUBLIC,65110,LONGFELLOW ELEM.,101,0,0,101,101
6023691,LOS ANGELES,PUBLIC,65110,MILL ELEM.,70,1,0,67,69
6023717,LOS ANGELES,PUBLIC,65110,ORANGE GROVE ELEM.,65,0,1,64,64
6023634,LOS ANGELES,PUBLIC,65110,PHELAN (DANIEL) ELEM.,93,0,1,92,91
6023626,LOS ANGELES,PUBLIC,65110,SORENSEN (CHRTN.) ELE,83,0,2,81,80
6023733,LOS ANGELES,PUBLIC,65110,WEST WHITTIER ELEM.,68,0,0,68,68
117234,LOS ANGELES,PUBLIC,65136,SANTA CLARITA VALLEY,51,0,6,45,45
6106785,LOS ANGELES,PUBLIC,65151,VISTA SAN GABRIEL ELE,151,0,0,151,151
6023808,LOS ANGELES,PUBLIC,65169,ANZA (JUAN DE) ELEM.,104,0,2,102,101
6023741,LOS ANGELES,PUBLIC,73437,ANDERSON ELEM.,89,0,0,88,86
6013494,LOS ANGELES,PUBLIC,73437,BUNCHE (RALPH) ELEM.,46,0,0,46,46
6012231,LOS ANGELES,PUBLIC,73437,BURSCH ELEM.,73,0,0,71,67
6012249,LOS ANGELES,PUBLIC,73437,CALDWELL STREET ELEM.,39,0,0,39,39
6023758,LOS ANGELES,PUBLIC,73437,CARVER ELEM.,61,0,0,61,58
6120877,LOS ANGELES,PUBLIC,73437,"CLINTON, WILLIAM JEFF",140,0,0,140,140
6012256,LOS ANGELES,PUBLIC,73437,DICKISON ELEM.,143,0,0,143,136
6012272,LOS ANGELES,PUBLIC,73437,EMERSON ELEM.,75,0,0,75,72
6012280,LOS ANGELES,PUBLIC,73437,FOSTER ELEM.,72,0,0,72,71
6012298,LOS ANGELES,PUBLIC,73437,JEFFERSON ELEM.,86,0,0,86,86
6012306,LOS ANGELES,PUBLIC,73437,KELLY ELEM.,147,0,0,135,133
6012314,LOS ANGELES,PUBLIC,73437,KENNEDY (ROBERT F.) E,145,0,0,145,140
6023782,LOS ANGELES,PUBLIC,73437,KING (MARTIN LUTHER),97,0,0,97,96
6012322,LOS ANGELES,PUBLIC,73437,LAUREL STREET ELEM.,91,0,0,65,63
6023774,LOS ANGELES,PUBLIC,73437,LINCOLN ELEM.,53,0,0,49,51
6012348,LOS ANGELES,PUBLIC,73437,LONGFELLOW ELEM.,86,0,0,86,86
6012355,LOS ANGELES,PUBLIC,73437,MAYO ELEM.,192,0,0,192,192
6012264,LOS ANGELES,PUBLIC,73437,MC NAIR ELEMENTRY,100,0,0,100,100
6013478,LOS ANGELES,PUBLIC,73437,MCKINLEY ELEM.,72,0,1,70,70
6012389,LOS ANGELES,PUBLIC,73437,ROOSEVELT ELEM.,72,0,1,70,70
6012397,LOS ANGELES,PUBLIC,73437,ROSECRANS ELEM.,83,0,0,75,74
6012405,LOS ANGELES,PUBLIC,73437,TIBBY ELEM.,60,0,0,58,58
6012413,LOS ANGELES,PUBLIC,73437,WASHINGTON ELEM.,92,0,0,92,89
6014112,LOS ANGELES,PUBLIC,73445,BALDWIN ELEM.,100,0,0,100,100
6014120,LOS ANGELES,PUBLIC,73445,BIXBY ELEM.,41,0,0,41,37
6014138,LOS ANGELES,PUBLIC,73445,CALIFORNIA ELEM. - LP,55,0,0,55,54
6014153,LOS ANGELES,PUBLIC,73445,DEL VALLE ELEM.,85,0,0,85,83
6014179,LOS ANGELES,PUBLIC,73445,FAIRGROVE ACAD.,99,0,0,99,99
6014195,LOS ANGELES,PUBLIC,73445,GLENELDER ELEM.,40,0,0,40,39
6022255,LOS ANGELES,PUBLIC,73445,GRANDVIEW ELEM.,60,0,0,60,55
6014203,LOS ANGELES,PUBLIC,73445,GRAZIDE ELEM.,88,0,2,86,84
6014237,LOS ANGELES,PUBLIC,73445,KWIS ELEM.,52,0,0,52,52
6014252,LOS ANGELES,PUBLIC,73445,LASSALETTE ELEM.,61,0,0,61,60
6014260,LOS ANGELES,PUBLIC,73445,LOS ALTOS ELEM.,55,0,2,53,52
6014278,LOS ANGELES,PUBLIC,73445,LOS MOLINOS ELEM.,59,0,1,58,58
6014286,LOS ANGELES,PUBLIC,73445,LOS ROBLES ELEM.,65,1,0,64,61
6014294,LOS ANGELES,PUBLIC,73445,MESA ROBLES ELEM.,53,1,0,52,50
6014302,LOS ANGELES,PUBLIC,73445,NELSON ELEM.,60,0,0,60,60
6014336,LOS ANGELES,PUBLIC,73445,PALM ELEM.,70,0,0,70,70
6014369,LOS ANGELES,PUBLIC,73445,SPARKS ELEMENTARY,60,0,0,60,50
6014385,LOS ANGELES,PUBLIC,73445,SUNSET ELEM.,32,0,0,32,32
6014393,LOS ANGELES,PUBLIC,73445,TEMPLE ELEM.,61,0,0,61,60
6068811,LOS ANGELES,PUBLIC,73445,VALINDA ELEM.,60,0,0,60,60
6066757,LOS ANGELES,PUBLIC,73445,WEDGEWORTH ELEM.,71,0,0,71,69
6022396,LOS ANGELES,PUBLIC,73445,WING LANE ELEM.,58,0,1,57,45
6014419,LOS ANGELES,PUBLIC,73445,WORKMAN ELEM.,76,0,0,76,73
6022222,LOS ANGELES,PUBLIC,73452,BLANDFORD ELEM.,82,0,2,80,80
6022230,LOS ANGELES,PUBLIC,73452,FARJARDO ELEM.,56,0,0,56,56
6022271,LOS ANGELES,PUBLIC,73452,HOLLINGWORTH ELEM.,78,0,1,77,77
6022289,LOS ANGELES,PUBLIC,73452,HURLEY ELEM.,85,0,0,85,84
6022297,LOS ANGELES,PUBLIC,73452,JELLICK ELEM.,49,0,0,49,49
6022305,LOS ANGELES,PUBLIC,73452,KILLIAN ELEM.,87,0,0,87,86
6022313,LOS ANGELES,PUBLIC,73452,LA SEDA ELEM.,60,1,1,58,57
6022321,LOS ANGELES,PUBLIC,73452,NORTHAM ELEM.,99,0,0,99,97
6103352,LOS ANGELES,PUBLIC,73452,OSWALT ELEM.,98,0,0,98,95
6022347,LOS ANGELES,PUBLIC,73452,RORIMER ELEM.,68,0,0,68,68
6022354,LOS ANGELES,PUBLIC,73452,ROWLAND ELEM.,57,0,0,57,57
6022362,LOS ANGELES,PUBLIC,73452,SHELYN ELEM.,46,0,0,46,46
6022388,LOS ANGELES,PUBLIC,73452,VILLACORTA ELEM.,94,0,0,94,91
6022404,LOS ANGELES,PUBLIC,73452,YBARRA ELEM.,76,0,0,76,75
6022412,LOS ANGELES,PUBLIC,73452,YORBITA ELEM.,89,0,1,88,88
6023352,LOS ANGELES,PUBLIC,73460,CASTLE ROCK ELEM.,57,0,0,57,57
6023360,LOS ANGELES,PUBLIC,73460,COLLEGEWOOD ELEM.,88,0,1,87,87
6023378,LOS ANGELES,PUBLIC,73460,EVERGREEN ELEM.,57,1,0,56,56
6100309,LOS ANGELES,PUBLIC,73460,MAPLE HILL ELEM.,63,0,4,59,59
6095467,LOS ANGELES,PUBLIC,73460,MORRIS (CYRUS J.) ELE,44,0,0,44,44
6106918,LOS ANGELES,PUBLIC,73460,QUAIL SUMMIT ELEM.,76,0,0,76,74
6023394,LOS ANGELES,PUBLIC,73460,VEJAR ELEM.,66,0,0,66,64
6023402,LOS ANGELES,PUBLIC,73460,WALNUT ELEM.,61,1,0,60,59
6108336,LOS ANGELES,PUBLIC,73460,WESTHOFF,85,0,0,85,84
6022420,LOS ANGELES,PUBLIC,75291,COOLIDGE ELEM.,63,0,0,63,63
6022453,LOS ANGELES,PUBLIC,75291,MCKINLEY ELEM.,112,0,0,112,112
