SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE§,MMR1 ,2 MMR‡ 
6019954,LOS ANGELES,PUBLIC,64733,WILBUR AVE. ELEM.,104,0,2,94,86
6017446,LOS ANGELES,PUBLIC,64733,WILLIAM R. ANTON ELEM,132,0,0,131,130
6019962,LOS ANGELES,PUBLIC,64733,WILMINGTON PARK ELEM.,176,0,0,167,170
6019970,LOS ANGELES,PUBLIC,64733,WILSHIRE CREST ELEM.,49,0,1,43,34
112003,LOS ANGELES,PUBLIC,64733,WILSHIRE PARK ELEM,78,0,0,78,78
6019988,LOS ANGELES,PUBLIC,64733,WILTON PLACE ELEM.,183,0,0,169,169
6019996,LOS ANGELES,PUBLIC,64733,WINDSOR HILLS ELEM.,60,0,5,55,55
6020002,LOS ANGELES,PUBLIC,64733,WINNETKA AVE. ELEM.,59,0,0,58,53
112730,LOS ANGELES,PUBLIC,64733,WISDOM ACADEMY FOR YO,60,0,0,60,60
6020010,LOS ANGELES,PUBLIC,64733,WONDERLAND AVE. ELEM.,72,0,1,58,47
6020028,LOS ANGELES,PUBLIC,64733,WOODCREST ELEM.,154,0,0,113,98
6020036,LOS ANGELES,PUBLIC,64733,WOODLAKE AVE. ELEM.,81,0,3,78,75
6020044,LOS ANGELES,PUBLIC,64733,WOODLAND HILLS ELEM.,116,0,1,102,93
6020051,LOS ANGELES,PUBLIC,64733,WOODLAWN AVE. ELEM.,147,0,0,146,136
6020069,LOS ANGELES,PUBLIC,64733,YORKDALE ELEM.,68,0,0,68,57
6020085,LOS ANGELES,PUBLIC,64758,AEOLIAN ELEM.,76,0,0,76,76
6020077,LOS ANGELES,PUBLIC,64758,NELSON (ADA S.) ELEM.,74,0,0,74,74
6020101,LOS ANGELES,PUBLIC,64758,RANCHO SANTA GERTRUDE,54,0,0,54,54
6020127,LOS ANGELES,PUBLIC,64766,EL PORTAL,63,0,1,62,60
6020150,LOS ANGELES,PUBLIC,64766,JORDAN ELEM. (EH),66,1,3,62,61
6020176,LOS ANGELES,PUBLIC,64766,MACY ELEM.,71,0,3,68,67
6020192,LOS ANGELES,PUBLIC,64766,MEADOW GREEN ELEM.,62,0,1,61,61
6020200,LOS ANGELES,PUBLIC,64766,OLITA ELEM.,55,1,1,53,53
6020234,LOS ANGELES,PUBLIC,64774,ABBOTT (JANIE P.) ELE,110,0,0,110,103
107912,LOS ANGELES,PUBLIC,64774,HELEN KELLER ELEMENTA,119,0,0,119,113
6020242,LOS ANGELES,PUBLIC,64774,LINCOLN ELEM.,63,0,0,63,63
6020259,LOS ANGELES,PUBLIC,64774,LINDBERGH ELEM.,120,0,0,119,107
6020267,LOS ANGELES,PUBLIC,64774,LUGO ELEM.,63,0,0,50,45
6020275,LOS ANGELES,PUBLIC,64774,MARK TWAIN ELEMENTARY,108,0,0,108,106
108381,LOS ANGELES,PUBLIC,64774,MARSHALL (THURGOOD) E,128,0,0,128,128
6020309,LOS ANGELES,PUBLIC,64774,ROGERS (WILL) ELEM.,120,11,1,108,108
6020283,LOS ANGELES,PUBLIC,64774,ROOSEVELT ELEM.,79,0,0,79,77
6116685,LOS ANGELES,PUBLIC,64774,ROSA PARKS ELEM.,76,0,0,70,69
6020291,LOS ANGELES,PUBLIC,64774,WASHINGTON ELEM.,130,0,0,130,128
6020317,LOS ANGELES,PUBLIC,64774,WILSON ELEM.,96,0,0,96,96
6020424,LOS ANGELES,PUBLIC,64790,BRADOAKS ELEM.,93,0,3,89,88
6020457,LOS ANGELES,PUBLIC,64790,MAYFLOWER ELEM.,87,0,2,85,85
6020465,LOS ANGELES,PUBLIC,64790,MONROE ELEM.,94,0,0,94,84
6020473,LOS ANGELES,PUBLIC,64790,PLYMOUTH ELEM.,64,0,1,60,56
6020499,LOS ANGELES,PUBLIC,64790,WILD ROSE ELEM.,79,0,2,77,76
6020507,LOS ANGELES,PUBLIC,64808,BANDINI ELEM.,56,0,0,56,56
6020515,LOS ANGELES,PUBLIC,64808,BELL GARDENS ELEM.,209,0,0,208,209
6020523,LOS ANGELES,PUBLIC,64808,BELLA VISTA ELEM.,111,1,0,110,110
6020531,LOS ANGELES,PUBLIC,64808,CESAR CHAVEZ ELEM.,170,0,0,170,170
6020556,LOS ANGELES,PUBLIC,64808,FREMONT ELEM.,89,0,0,89,89
6020564,LOS ANGELES,PUBLIC,64808,GARFIELD ELEM.,137,0,0,137,136
6020549,LOS ANGELES,PUBLIC,64808,GASCON (JOSEPH) ELEM.,143,0,0,143,143
6020580,LOS ANGELES,PUBLIC,64808,GREENWOOD ELEM.,196,0,3,193,191
6020598,LOS ANGELES,PUBLIC,64808,LA MERCED ELEM.,138,0,3,135,135
6113799,LOS ANGELES,PUBLIC,64808,LAGUNA NUEVA SCHOOL,62,0,0,62,62
6020614,LOS ANGELES,PUBLIC,64808,MONTEBELLO GARDENS EL,62,0,0,62,62
6020622,LOS ANGELES,PUBLIC,64808,MONTEBELLO PARK ELEM.,125,0,1,124,124
6020630,LOS ANGELES,PUBLIC,64808,POTRERO HEIGHTS ELEM.,83,0,2,81,80
6020648,LOS ANGELES,PUBLIC,64808,ROSEWOOD PARK SCHOOL,92,0,0,92,90
6020655,LOS ANGELES,PUBLIC,64808,SUVA ELEM.,152,0,0,152,152
6020663,LOS ANGELES,PUBLIC,64808,WASHINGTON ELEM.,138,0,0,138,138
6020671,LOS ANGELES,PUBLIC,64808,WILCOX ELEM.,106,0,0,106,106
6020689,LOS ANGELES,PUBLIC,64808,WINTER GARDENS ELEM.,118,0,0,118,115
6020697,LOS ANGELES,PUBLIC,64816,BAKER ELEM.,138,0,0,137,130
6020713,LOS ANGELES,PUBLIC,64816,COGSWELL ELEM.,76,0,0,76,75
6020721,LOS ANGELES,PUBLIC,64816,LA PRIMARIA ELEM.,66,0,0,66,66
6020747,LOS ANGELES,PUBLIC,64816,MAXSON ELEM.,86,1,0,85,85
6020754,LOS ANGELES,PUBLIC,64816,MIRAMONTE ELEM.,103,0,0,103,103
6020762,LOS ANGELES,PUBLIC,64816,MONTE VISTA ELEM.,93,0,0,93,93
6020770,LOS ANGELES,PUBLIC,64816,PARKVIEW ELEM.,142,0,0,142,138
6020788,LOS ANGELES,PUBLIC,64816,PAYNE (WILLARD F.) EL,74,0,0,74,74
6105407,LOS ANGELES,PUBLIC,64816,TWIN LAKES,65,0,0,65,64
6020739,LOS ANGELES,PUBLIC,64816,VOORHIS (JERRY) ELEM.,94,0,0,94,91
100644,LOS ANGELES,PUBLIC,64832,DR. J.  MICHAEL MCGRA,78,0,0,78,78
6095442,LOS ANGELES,PUBLIC,64832,MEADOWS ELEM.,76,0,3,73,71
6020796,LOS ANGELES,PUBLIC,64832,NEWHALL ELEM.,79,0,2,77,77
108027,LOS ANGELES,PUBLIC,64832,OAK HILLS,64,0,3,61,60
6066773,LOS ANGELES,PUBLIC,64832,OLD ORCHARD ELEM.,72,0,6,66,66
6020804,LOS ANGELES,PUBLIC,64832,PEACHLAND AVE. ELEM.,71,0,4,67,66
100636,LOS ANGELES,PUBLIC,64832,PICO CANYON ELEMENTAR,118,0,7,111,111
6113047,LOS ANGELES,PUBLIC,64832,STEVENSON RANCH,112,0,5,107,107
6107171,LOS ANGELES,PUBLIC,64832,VALENCIA VALLEY,82,5,6,71,66
6020812,LOS ANGELES,PUBLIC,64832,WILEY CANYON,96,0,1,95,93
6020853,LOS ANGELES,PUBLIC,64840,CHAVEZ ELEM.,72,0,0,72,72
6020994,LOS ANGELES,PUBLIC,64840,DOLLAND (JOHN) ELEM.,111,1,0,110,110
6021000,LOS ANGELES,PUBLIC,64840,DULLES (JOHN FOSTER),47,0,1,46,43
6020903,LOS ANGELES,PUBLIC,64840,EASTWOOD ELEM.,71,0,0,71,68
6020952,LOS ANGELES,PUBLIC,64840,EDMONDSON (EARL E.) E,88,0,0,88,88
6020929,LOS ANGELES,PUBLIC,64840,ESCALONA ELEM.,81,0,4,77,77
6020937,LOS ANGELES,PUBLIC,64840,FOSTER ROAD ELEM.,53,0,0,53,53
6020945,LOS ANGELES,PUBLIC,64840,GARDENHILL ELEM.,101,0,3,98,96
6020838,LOS ANGELES,PUBLIC,64840,GLAZIER (ANNA M.) ELE,96,0,0,96,96
6020895,LOS ANGELES,PUBLIC,64840,JOHNSTON (D. D.) ELEM,81,0,1,80,79
6021034,LOS ANGELES,PUBLIC,64840,LA PLUMA ELEM.,70,0,1,69,67
6020911,LOS ANGELES,PUBLIC,64840,LAMPTON (LORETTA) ELE,119,0,2,117,117
6021133,LOS ANGELES,PUBLIC,64840,MOFFITT (THOMAS B.) E,91,0,0,91,91
6021026,LOS ANGELES,PUBLIC,64840,MORRISON (JULIA B.) E,109,0,0,109,108
6021083,LOS ANGELES,PUBLIC,64840,NEW RIVER ELEM.,98,0,0,97,91
6021018,LOS ANGELES,PUBLIC,64840,NUFFER (JOHN H.) ELEM,89,0,0,89,89
6021091,LOS ANGELES,PUBLIC,64840,SANCHEZ ELEM.,80,0,0,80,80
112714,LOS ANGELES,PUBLIC,64857,ANTELOPE VALLEY LEARN,18,0,3,15,15
6111538,LOS ANGELES,PUBLIC,64857,BARREL SPRINGS ELEM.,115,0,0,115,115
6108609,LOS ANGELES,PUBLIC,64857,BUENA VISTA,87,0,1,86,84
6106900,LOS ANGELES,PUBLIC,64857,CHAPARRAL ELEM.,119,0,0,119,119
6113906,LOS ANGELES,PUBLIC,64857,CIMARRON ELEMENTARY,113,0,1,112,112
6105621,LOS ANGELES,PUBLIC,64857,DESERT ROSE,164,0,0,164,164
6118749,LOS ANGELES,PUBLIC,64857,GOLDEN POPPY,112,1,1,110,110
6106793,LOS ANGELES,PUBLIC,64857,JOSHUA HILLS,137,0,0,135,137
6119143,LOS ANGELES,PUBLIC,64857,LOS AMIGOS,120,0,1,119,119
6021158,LOS ANGELES,PUBLIC,64857,MANZANITA ELEM.,97,0,0,97,95
6108625,LOS ANGELES,PUBLIC,64857,MESQUITE ELEM.,138,0,0,138,138
6021141,LOS ANGELES,PUBLIC,64857,OCOTILLO ELEM.,154,0,1,153,153
6107635,LOS ANGELES,PUBLIC,64857,PALM TREE,144,0,0,144,142
6111546,LOS ANGELES,PUBLIC,64857,PALMDALE LRNG. PLAZA,86,0,1,85,82
6115273,LOS ANGELES,PUBLIC,64857,QUAIL VALLEY ELEM.,118,0,1,117,116
6108633,LOS ANGELES,PUBLIC,64857,SUMMERWIND ELEM.,98,0,0,97,97
6119580,LOS ANGELES,PUBLIC,64857,THE GUIDANCE CHARTER,38,0,3,35,35
6021190,LOS ANGELES,PUBLIC,64857,TUMBLEWEED ELEM.,181,1,0,179,179
6021208,LOS ANGELES,PUBLIC,64857,YUCCA ELEM.,167,0,0,167,165
6021307,LOS ANGELES,PUBLIC,64865,CORNERSTONE AT PEDREG,66,0,0,66,65
6116172,LOS ANGELES,PUBLIC,64865,DAPPLEGRAY ELEM.,86,1,1,84,84
6021240,LOS ANGELES,PUBLIC,64865,LUNADA BAY K,47,0,1,46,46
6021281,LOS ANGELES,PUBLIC,64865,MIRALESTE SATELLITE,67,0,1,65,57
6021299,LOS ANGELES,PUBLIC,64865,MONTEMALAGA ELEM.,65,0,4,61,59
6021315,LOS ANGELES,PUBLIC,64865,POINT VICENTE ELEM.,43,0,2,41,41
6021323,LOS ANGELES,PUBLIC,64865,RANCHO VISTA ELEM.,84,0,1,83,76
6021349,LOS ANGELES,PUBLIC,64865,SILVER SPUR,83,0,2,81,81
6021356,LOS ANGELES,PUBLIC,64865,SOLEADO ELEM.,47,0,2,45,45
6021372,LOS ANGELES,PUBLIC,64865,VISTA GRANDE ELEM.,73,0,0,73,68
6021380,LOS ANGELES,PUBLIC,64873,COLLINS (CAPT. RAYMON,100,0,0,96,94
6021398,LOS ANGELES,PUBLIC,64873,GAINES (WESLEY) ELEM.,117,0,0,117,116
6021414,LOS ANGELES,PUBLIC,64873,HOLLYDALE ELEM.,108,0,0,108,105
6117444,LOS ANGELES,PUBLIC,64873,JEFFERSON STREET ELEM,80,0,1,79,74
6021455,LOS ANGELES,PUBLIC,64873,KEPPEL (MARK) ELEM.,113,0,0,113,113
6021430,LOS ANGELES,PUBLIC,64873,LINCOLN ELEM.,82,0,0,82,82
6021448,LOS ANGELES,PUBLIC,64873,LOS CERRITOS ELEM.,96,0,0,96,96
6021463,LOS ANGELES,PUBLIC,64873,MOKLER (MAJOR LYNN) E,116,0,0,114,115
108779,LOS ANGELES,PUBLIC,64873,TANNER (HOWARD) SCHOO,85,0,0,85,82
6021471,LOS ANGELES,PUBLIC,64873,THEODORE ROOSEVELT SC,118,0,0,118,118
6021489,LOS ANGELES,PUBLIC,64873,WIRTZ ELEM.,125,0,0,125,124
6021505,LOS ANGELES,PUBLIC,64881,ALTADENA ELEM.,61,0,0,61,48
113472,LOS ANGELES,PUBLIC,64881,AVESON SCHOOL OF LEAD,71,0,0,71,71
6021539,LOS ANGELES,PUBLIC,64881,BURBANK PRIMARY,61,1,2,58,58
6021547,LOS ANGELES,PUBLIC,64881,CLEVELAND PRIMARY,51,0,0,51,49
6021554,LOS ANGELES,PUBLIC,64881,DON BENITO FUNDAMENTA,118,0,5,113,109
6021570,LOS ANGELES,PUBLIC,64881,FIELD ELEM.,47,0,0,47,44
6021612,LOS ANGELES,PUBLIC,64881,HAMILTON PRIMARY,129,0,2,119,116
6021620,LOS ANGELES,PUBLIC,64881,JACKSON ELEM.,64,0,1,63,58
6021638,LOS ANGELES,PUBLIC,64881,JEFFERSON PRIMARY,99,0,2,97,92
6021661,LOS ANGELES,PUBLIC,64881,LOMA ALTA ELEM.,28,0,2,26,24
6021679,LOS ANGELES,PUBLIC,64881,LONGFELLOW ELEM.,89,0,0,89,87
6021687,LOS ANGELES,PUBLIC,64881,MADISON ELEM.,63,0,0,63,52
6120265,LOS ANGELES,PUBLIC,64881,MCKINLEY,119,0,1,117,104
1932409,LOS ANGELES,PUBLIC,64881,NORMA COOMBS ALT. SCH,67,0,0,66,60
113894,LOS ANGELES,PUBLIC,64881,PASADENA ROSEBUD ACAD,15,0,0,15,15
6021729,LOS ANGELES,PUBLIC,64881,SAN RAFAEL PRIMARY,60,0,1,58,56
6021737,LOS ANGELES,PUBLIC,64881,SIERRA MADRE PRIMARY,108,0,2,106,99
6119549,LOS ANGELES,PUBLIC,64881,WASHINGTON ACCELERATE,118,0,0,117,108
6021760,LOS ANGELES,PUBLIC,64881,WEBSTER PRIMARY,64,0,3,61,56
6021778,LOS ANGELES,PUBLIC,64881,WILLARD PRIMARY,115,0,4,111,107
6021786,LOS ANGELES,PUBLIC,64907,ALCOTT ELEM.,142,0,0,142,142
6021794,LOS ANGELES,PUBLIC,64907,ALLISON ELEM.,64,0,0,64,64
6068787,LOS ANGELES,PUBLIC,64907,ARMSTRONG ELEM.,35,0,0,35,35
6021802,LOS ANGELES,PUBLIC,64907,ARROYO ELEM.,151,1,0,150,150
6021927,LOS ANGELES,PUBLIC,64907,BARFIELD ELEM.,66,0,0,66,66
6101133,LOS ANGELES,PUBLIC,64907,DECKER ELEM.,75,0,0,75,71
6021828,LOS ANGELES,PUBLIC,64907,DIAMOND POINT ELEM.,29,0,0,29,29
111054,LOS ANGELES,PUBLIC,64907,EDWARD S. CORTEZ,63,0,1,62,62
6021836,LOS ANGELES,PUBLIC,64907,GOLDEN SPRINGS ELEM.,61,0,1,60,59
6021851,LOS ANGELES,PUBLIC,64907,HARRISON ELEM.,52,0,0,52,52
6021869,LOS ANGELES,PUBLIC,64907,KELLOGG ELEM.,58,0,0,58,58
6021877,LOS ANGELES,PUBLIC,64907,KINGSLEY ELEM.,117,0,0,117,117
6021885,LOS ANGELES,PUBLIC,64907,LEXINGTON ELEM.,86,0,0,86,86
6021893,LOS ANGELES,PUBLIC,64907,LINCOLN ELEM.,70,0,0,70,70
6021901,LOS ANGELES,PUBLIC,64907,MADISON ELEM.,130,0,0,130,126
6021844,LOS ANGELES,PUBLIC,64907,MENDOZA ELEM.,111,0,0,111,111
6021919,LOS ANGELES,PUBLIC,64907,MONTVUE ELEM.,41,0,0,41,41
6120653,LOS ANGELES,PUBLIC,64907,PANTERA ELEM.,53,0,0,53,52
6021935,LOS ANGELES,PUBLIC,64907,PHILADELPHIA ELEM.,119,0,0,119,117
6113500,LOS ANGELES,PUBLIC,64907,PUEBLO ELEM.,51,0,0,51,48
6108922,LOS ANGELES,PUBLIC,64907,RANCH HILLS ELEM.,80,0,1,79,79
6021943,LOS ANGELES,PUBLIC,64907,ROOSEVELT ELEM.,136,0,0,136,135
6112437,LOS ANGELES,PUBLIC,64907,SAN ANTONIO ELEM.,66,1,0,65,65
6021950,LOS ANGELES,PUBLIC,64907,SAN JOSE ELEM.,43,0,0,42,39
6108914,LOS ANGELES,PUBLIC,64907,VEJAR ELEM.,96,0,0,96,92
6021968,LOS ANGELES,PUBLIC,64907,WASHINGTON ELEM.,133,0,0,133,133
6021976,LOS ANGELES,PUBLIC,64907,WESTMONT ELEM.,66,0,0,66,66
6021984,LOS ANGELES,PUBLIC,64907,YORBA ELEM.,30,0,1,29,28
6022172,LOS ANGELES,PUBLIC,64931,ENCINITA ELEM.,51,0,0,51,47
6022180,LOS ANGELES,PUBLIC,64931,JANSON (MILDRED B.) E,84,0,1,83,83
6022206,LOS ANGELES,PUBLIC,64931,SAVANNAH ELEM.,82,0,0,82,78
6022164,LOS ANGELES,PUBLIC,64931,SHUEY (EMMA W.) ELEM.,75,0,1,71,73
6022495,LOS ANGELES,PUBLIC,64964,CARVER ELEM.,90,0,1,89,89
6022529,LOS ANGELES,PUBLIC,64964,VALENTINE ELEM.,76,0,0,76,76
6022537,LOS ANGELES,PUBLIC,64980,CABRILLO (JUAN) ELEM.,40,0,7,33,33
6022545,LOS ANGELES,PUBLIC,64980,EDISON ELEM.,77,0,4,73,73
6022552,LOS ANGELES,PUBLIC,64980,FRANKLIN ELEM.,123,0,13,110,109
6022560,LOS ANGELES,PUBLIC,64980,GRANT ELEM.,95,0,8,87,87
6022594,LOS ANGELES,PUBLIC,64980,MCKINLEY ELEM.,62,0,2,60,60
6022578,LOS ANGELES,PUBLIC,64980,MUIR (JOHN) ELEM.,40,0,3,37,36
6022602,LOS ANGELES,PUBLIC,64980,PT. DUME,35,0,10,25,25
6022644,LOS ANGELES,PUBLIC,64980,ROGERS (WILL) ELEM.,77,0,16,61,60
6022610,LOS ANGELES,PUBLIC,64980,ROOSEVELT ELEM.,135,0,21,113,111
6093538,LOS ANGELES,PUBLIC,64980,SANTA MONICA ALTERNAT,23,0,7,16,15
6120257,LOS ANGELES,PUBLIC,64998,BRIDGEPORT ELEM.,141,2,5,134,130
6022651,LOS ANGELES,PUBLIC,64998,CEDARCREEK ELEM.,81,0,0,81,80
6022669,LOS ANGELES,PUBLIC,64998,EMBLEM ELEM.,16,0,0,16,16
6106876,LOS ANGELES,PUBLIC,64998,HELMERS (CHARLES) ELE,139,2,13,123,121
6068860,LOS ANGELES,PUBLIC,64998,HIGHLANDS ELEM.,66,5,0,61,61
6107924,LOS ANGELES,PUBLIC,64998,JAMES FOSTER,85,0,0,81,81
6112528,LOS ANGELES,PUBLIC,64998,MOUNTAINVIEW ELEM.,114,0,4,109,109
6116495,LOS ANGELES,PUBLIC,64998,NORTH PARK ELEMENTARY,125,0,10,115,115
6115513,LOS ANGELES,PUBLIC,64998,PLUM CANYON ELEMENTAR,103,0,3,100,99
6022693,LOS ANGELES,PUBLIC,64998,ROSEDELL ELEM.,106,0,3,103,103
6022701,LOS ANGELES,PUBLIC,64998,SANTA CLARITA ELEM.,67,0,2,65,63
6022727,LOS ANGELES,PUBLIC,64998,SKYBLUE MESA ELEM.,69,0,3,66,64
108597,LOS ANGELES,PUBLIC,64998,TESORO DEL VALLE ELEM,97,0,2,95,95
119230,LOS ANGELES,PUBLIC,64998,WEST CREEK ELEMENTARY,123,0,2,121,120
6022768,LOS ANGELES,PUBLIC,65029,ARROYO VISTA ELEM.,100,0,2,98,95
6022776,LOS ANGELES,PUBLIC,65029,MARENGO ELEM.,100,0,5,95,89
6022784,LOS ANGELES,PUBLIC,65029,MONTEREY HILLS ELEM.,100,0,1,99,97
6022800,LOS ANGELES,PUBLIC,65037,CARMELA ELEM.,95,0,0,95,89
6022826,LOS ANGELES,PUBLIC,65037,LAKE MARIE ELEM.,34,0,0,34,32
6022834,LOS ANGELES,PUBLIC,65037,LOMA VISTA ELEM.,66,0,0,66,66
6022842,LOS ANGELES,PUBLIC,65037,LOS ALTOS ELEM.,117,0,0,117,108
6022818,LOS ANGELES,PUBLIC,65037,MCKIBBEN (HOWARD J.),61,0,0,61,56
6022677,LOS ANGELES,PUBLIC,65045,CANYON SPRINGS COMM.,69,0,5,61,58
6120513,LOS ANGELES,PUBLIC,65045,FAIR OAKS RANCH COMM.,110,0,8,102,90
116616,LOS ANGELES,PUBLIC,65045,GOLDEN OAK COMMUNITY,66,0,5,61,61
6022883,LOS ANGELES,PUBLIC,65045,LEONA H. COX COMMUNIT,92,0,7,85,79
6022891,LOS ANGELES,PUBLIC,65045,MINT CANYON COMMUNITY,69,0,4,64,60
6066807,LOS ANGELES,PUBLIC,65045,MITCHELL COMMUNITY EL,71,0,2,65,64
6107205,LOS ANGELES,PUBLIC,65045,PINE TREE ELEM.,76,0,5,68,64
6022917,LOS ANGELES,PUBLIC,65045,SULPHUR SPRINGS COMMU,78,0,3,75,72
6071682,LOS ANGELES,PUBLIC,65045,VALLEY VIEW,114,0,8,106,93
6022933,LOS ANGELES,PUBLIC,65052,EMPEROR ELEM.,62,0,0,62,59
6022941,LOS ANGELES,PUBLIC,65052,LA ROSA ELEM.,136,0,0,136,135
6022958,LOS ANGELES,PUBLIC,65052,LONGDEN ELEM.,115,2,1,112,106
6022974,LOS ANGELES,PUBLIC,65060,ADAMS (JOHN) ELEMENTA,63,0,0,63,63
6022982,LOS ANGELES,PUBLIC,65060,ANZA ELEM.,89,0,3,86,85
6022990,LOS ANGELES,PUBLIC,65060,ARLINGTON ELEM.,91,0,3,88,85
6023022,LOS ANGELES,PUBLIC,65060,CARR (EVELYN) ELEM.,79,0,1,78,78
6023071,LOS ANGELES,PUBLIC,65060,FERN ELEM.,75,0,1,74,70
6023105,LOS ANGELES,PUBLIC,65060,HICKORY ELEM.,146,0,0,146,145
6023147,LOS ANGELES,PUBLIC,65060,LINCOLN ELEMENTARY,64,0,0,64,60
6023220,LOS ANGELES,PUBLIC,65060,RIVIERA ELEM.,100,2,7,91,91
6023238,LOS ANGELES,PUBLIC,65060,SEASIDE ELEM.,103,0,0,102,101
6023261,LOS ANGELES,PUBLIC,65060,TORRANCE ELEM.,88,0,2,86,86
6023279,LOS ANGELES,PUBLIC,65060,TOWERS ELEM.,101,0,3,98,97
6023287,LOS ANGELES,PUBLIC,65060,VICTOR ELEM.,151,0,1,150,148
6023295,LOS ANGELES,PUBLIC,65060,WALTERIA ELEM.,98,0,1,97,96
6023303,LOS ANGELES,PUBLIC,65060,WOOD (HOWARD) ELEM.,51,0,0,50,46
6023337,LOS ANGELES,PUBLIC,65078,NEW TEMPLE ELEM.,113,0,0,113,112
112706,LOS ANGELES,PUBLIC,65094,CALIFORNIA VIRTUAL AC,216,0,97,119,113
6023428,LOS ANGELES,PUBLIC,65094,CAMERON ELEM.,75,0,1,74,73
6023485,LOS ANGELES,PUBLIC,65094,MERCED ELEM.,71,0,1,70,70
6023493,LOS ANGELES,PUBLIC,65094,MERLINDA ELEM.,70,0,0,70,69
6023501,LOS ANGELES,PUBLIC,65094,MONTE VISTA ELEM.,74,0,1,73,72
6023519,LOS ANGELES,PUBLIC,65094,ORANGEWOOD ELEM.,79,0,2,77,77
6023527,LOS ANGELES,PUBLIC,65094,SAN JOSE-EDISON CHART,120,0,0,120,120
6023535,LOS ANGELES,PUBLIC,65094,VINE ELEM.,80,0,0,79,80
6023543,LOS ANGELES,PUBLIC,65094,WESCOVE ELEM.,116,0,0,116,113
110098,LOS ANGELES,PUBLIC,65102,ANAVERDE HILLS,26,0,1,25,24
6109664,LOS ANGELES,PUBLIC,65102,COTTONWOOD ELEM.,64,0,2,62,62
6023568,LOS ANGELES,PUBLIC,65102,DEL SUR ELEM.,54,0,1,53,53
101543,LOS ANGELES,PUBLIC,65102,ESPERANZA ELEMENTARY,129,0,7,122,122
6023576,LOS ANGELES,PUBLIC,65102,LEONA VALLEY ELEM.,23,0,4,19,19
6023584,LOS ANGELES,PUBLIC,65102,QUARTZ HILL ELEM.,143,0,10,133,132
6108245,LOS ANGELES,PUBLIC,65102,RANCHO VISTA,92,0,4,88,85
6111520,LOS ANGELES,PUBLIC,65102,SUNDOWN ELEM.,152,0,6,146,144
6023592,LOS ANGELES,PUBLIC,65102,VALLEY VIEW ELEM.,107,0,6,101,100
6023709,LOS ANGELES,PUBLIC,65110,ANDREWS ELEM.,78,0,0,78,78
6023675,LOS ANGELES,PUBLIC,65110,HOOVER (LOU HENRY) EL,78,0,1,77,75
6023683,LOS ANGELES,PUBLIC,65110,JACKSON (LYDIA) ELEM.,87,0,0,87,87
6023667,LOS ANGELES,PUBLIC,65110,LONGFELLOW ELEM.,92,0,1,91,90
6023691,LOS ANGELES,PUBLIC,65110,MILL ELEM.,78,0,0,77,75
6023717,LOS ANGELES,PUBLIC,65110,ORANGE GROVE ELEM.,55,0,1,54,54
6023634,LOS ANGELES,PUBLIC,65110,PHELAN (DANIEL) ELEM.,77,0,1,76,75
6023626,LOS ANGELES,PUBLIC,65110,SORENSEN (CHRTN.) ELE,76,0,1,75,74
6023733,LOS ANGELES,PUBLIC,65110,WEST WHITTIER ELEM.,74,1,0,73,72
6106785,LOS ANGELES,PUBLIC,65151,VISTA SAN GABRIEL ELE,146,0,1,145,144
6023808,LOS ANGELES,PUBLIC,65169,ANZA (JUAN DE) ELEM.,128,0,8,120,120
6023824,LOS ANGELES,PUBLIC,65169,CABRILLO (JUAN) ELEM.,168,0,5,163,163
6023741,LOS ANGELES,PUBLIC,73437,ANDERSON ELEM.,72,0,0,72,72
6013494,LOS ANGELES,PUBLIC,73437,BUNCHE (RALPH) ELEM.,52,0,1,51,50
6012231,LOS ANGELES,PUBLIC,73437,BURSCH ELEM.,73,0,0,73,70
6012249,LOS ANGELES,PUBLIC,73437,CALDWELL STREET ELEM.,53,0,0,53,50
6023758,LOS ANGELES,PUBLIC,73437,CARVER ELEM.,46,0,0,46,46
6120877,LOS ANGELES,PUBLIC,73437,"CLINTON, WILLIAM JEFF",181,8,0,173,169
6012256,LOS ANGELES,PUBLIC,73437,DICKISON ELEM.,139,0,0,139,133
6012272,LOS ANGELES,PUBLIC,73437,EMERSON ELEM.,92,0,0,92,90
6012280,LOS ANGELES,PUBLIC,73437,FOSTER ELEM.,96,0,0,96,94
6012298,LOS ANGELES,PUBLIC,73437,JEFFERSON ELEM.,97,0,0,97,96
6012306,LOS ANGELES,PUBLIC,73437,KELLY ELEM.,141,0,1,139,132
6012314,LOS ANGELES,PUBLIC,73437,KENNEDY (ROBERT F.) E,114,0,0,98,114
6023782,LOS ANGELES,PUBLIC,73437,KING (MARTIN LUTHER),108,0,0,102,95
6012322,LOS ANGELES,PUBLIC,73437,LAUREL STREET ELEM.,82,0,1,81,78
6023774,LOS ANGELES,PUBLIC,73437,LINCOLN ELEM.,40,0,1,38,39
6012348,LOS ANGELES,PUBLIC,73437,LONGFELLOW ELEM.,80,0,0,80,80
6012355,LOS ANGELES,PUBLIC,73437,MAYO ELEM.,193,0,0,193,193
6012264,LOS ANGELES,PUBLIC,73437,MC NAIR ELEMENTRY,101,0,0,101,99
6013478,LOS ANGELES,PUBLIC,73437,MCKINLEY ELEM.,69,0,0,69,68
